"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID"
"e02357-B","sample","65.ASV3","ASV3",28674,"e02357","B","70","65"
"e02357-B","sample","65.ASV4","ASV4",0,"e02357","B","70","65"
"e02357-B","sample","65.ASV5","ASV5",5022,"e02357","B","70","65"
"e02357-B","sample","65.ASV16","ASV16",0,"e02357","B","70","65"
"e02358-B","sample","65.ASV2","ASV2",7560,"e02358","B","269","65"
"e02358-B","sample","65.ASV3","ASV3",19036,"e02358","B","269","65"
"e02358-B","sample","65.ASV4","ASV4",71,"e02358","B","269","65"
"e02358-B","sample","65.ASV5","ASV5",2521,"e02358","B","269","65"
"e02358-B","sample","65.ASV16","ASV16",5,"e02358","B","269","65"
"e02361-B","sample","65.ASV2","ASV2",8100,"e02361","B","214","65"
"e02361-B","sample","65.ASV3","ASV3",22996,"e02361","B","214","65"
"e02361-B","sample","65.ASV4","ASV4",51,"e02361","B","214","65"
"e02361-B","sample","65.ASV5","ASV5",4742,"e02361","B","214","65"
"e02361-B","sample","65.ASV16","ASV16",3,"e02361","B","214","65"
"e02357-C","sample","65.ASV2","ASV2",7466,"e02357","C","70","65"
"e02357-C","sample","65.ASV3","ASV3",18919,"e02357","C","70","65"
"e02357-C","sample","65.ASV4","ASV4",0,"e02357","C","70","65"
"e02357-C","sample","65.ASV5","ASV5",3172,"e02357","C","70","65"
"e02357-C","sample","65.ASV16","ASV16",6,"e02357","C","70","65"
"e02358-C","sample","65.ASV2","ASV2",8555,"e02358","C","269","65"
"e02358-C","sample","65.ASV3","ASV3",20212,"e02358","C","269","65"
"e02358-C","sample","65.ASV4","ASV4",77,"e02358","C","269","65"
"e02358-C","sample","65.ASV5","ASV5",2524,"e02358","C","269","65"
"e02358-C","sample","65.ASV16","ASV16",6,"e02358","C","269","65"
"e02361-C","sample","65.ASV2","ASV2",7980,"e02361","C","214","65"
"e02361-C","sample","65.ASV3","ASV3",20399,"e02361","C","214","65"
"e02361-C","sample","65.ASV4","ASV4",0,"e02361","C","214","65"
"e02361-C","sample","65.ASV5","ASV5",2982,"e02361","C","214","65"
"e02361-C","sample","65.ASV16","ASV16",0,"e02361","C","214","65"
"e02199-A","sample","67.ASV1","ASV1",24505,"e02199","A","89","67"
"e02199-A","sample","67.ASV6","ASV6",2083.37747557939,"e02199","A","89","67"
"e02199-A","sample","67.ASV8","ASV8",1374,"e02199","A","89","67"
"e02199-A","sample","67.ASV14","ASV14",921,"e02199","A","89","67"
"e02199-A","sample","67.ASV16","ASV16",17,"e02199","A","89","67"
"e02199-A","sample","67.ASV18","ASV18",997,"e02199","A","89","67"
"e02199-A","sample","67.ASV33","ASV33",402,"e02199","A","89","67"
"e02201-A","sample","67.ASV1","ASV1",25408,"e02201","A","388","67"
"e02201-A","sample","67.ASV6","ASV6",1340.84045202069,"e02201","A","388","67"
"e02201-A","sample","67.ASV8","ASV8",2170,"e02201","A","388","67"
"e02201-A","sample","67.ASV14","ASV14",1274,"e02201","A","388","67"
"e02201-A","sample","67.ASV16","ASV16",0,"e02201","A","388","67"
"e02201-A","sample","67.ASV18","ASV18",1207,"e02201","A","388","67"
"e02201-A","sample","67.ASV33","ASV33",331,"e02201","A","388","67"
"e02203-A","sample","67.ASV1","ASV1",31145,"e02203","A","368","67"
"e02203-A","sample","67.ASV6","ASV6",1945.85071825321,"e02203","A","368","67"
"e02203-A","sample","67.ASV8","ASV8",2193,"e02203","A","368","67"
"e02203-A","sample","67.ASV14","ASV14",1826,"e02203","A","368","67"
"e02203-A","sample","67.ASV16","ASV16",0,"e02203","A","368","67"
"e02203-A","sample","67.ASV18","ASV18",1727,"e02203","A","368","67"
"e02203-A","sample","67.ASV33","ASV33",335,"e02203","A","368","67"
"e02199-B","sample","67.ASV1","ASV1",30363,"e02199","B","89","67"
"e02199-B","sample","67.ASV6","ASV6",2609.85573644896,"e02199","B","89","67"
"e02199-B","sample","67.ASV8","ASV8",1616,"e02199","B","89","67"
"e02199-B","sample","67.ASV14","ASV14",1354,"e02199","B","89","67"
"e02199-B","sample","67.ASV16","ASV16",26,"e02199","B","89","67"
"e02199-B","sample","67.ASV18","ASV18",1393,"e02199","B","89","67"
"e02199-B","sample","67.ASV33","ASV33",446,"e02199","B","89","67"
"e02201-B","sample","67.ASV1","ASV1",31073,"e02201","B","388","67"
"e02201-B","sample","67.ASV6","ASV6",1698.38915916491,"e02201","B","388","67"
"e02201-B","sample","67.ASV8","ASV8",2429,"e02201","B","388","67"
"e02201-B","sample","67.ASV14","ASV14",1402,"e02201","B","388","67"
"e02201-B","sample","67.ASV16","ASV16",0,"e02201","B","388","67"
"e02201-B","sample","67.ASV18","ASV18",1572,"e02201","B","388","67"
"e02201-B","sample","67.ASV33","ASV33",496,"e02201","B","388","67"
"e02203-B","sample","67.ASV1","ASV1",33030,"e02203","B","368","67"
"e02203-B","sample","67.ASV6","ASV6",2228.07377896955,"e02203","B","368","67"
"e02203-B","sample","67.ASV8","ASV8",2261,"e02203","B","368","67"
"e02203-B","sample","67.ASV14","ASV14",1753,"e02203","B","368","67"
"e02203-B","sample","67.ASV16","ASV16",0,"e02203","B","368","67"
"e02203-B","sample","67.ASV18","ASV18",2065,"e02203","B","368","67"
"e02203-B","sample","67.ASV33","ASV33",421,"e02203","B","368","67"
"e02199-C","sample","67.ASV1","ASV1",27640,"e02199","C","89","67"
"e02199-C","sample","67.ASV6","ASV6",2017.6595288259,"e02199","C","89","67"
"e02199-C","sample","67.ASV8","ASV8",1583,"e02199","C","89","67"
"e02199-C","sample","67.ASV14","ASV14",1161,"e02199","C","89","67"
"e02199-C","sample","67.ASV16","ASV16",0,"e02199","C","89","67"
"e02199-C","sample","67.ASV18","ASV18",0,"e02199","C","89","67"
"e02199-C","sample","67.ASV33","ASV33",429,"e02199","C","89","67"
"e02201-C","sample","67.ASV1","ASV1",20359,"e02201","C","388","67"
"e02201-C","sample","67.ASV6","ASV6",1001.68216816702,"e02201","C","388","67"
"e02201-C","sample","67.ASV8","ASV8",1713,"e02201","C","388","67"
"e02201-C","sample","67.ASV14","ASV14",1073,"e02201","C","388","67"
"e02201-C","sample","67.ASV16","ASV16",0,"e02201","C","388","67"
"e02201-C","sample","67.ASV18","ASV18",0,"e02201","C","388","67"
"e02201-C","sample","67.ASV33","ASV33",281,"e02201","C","388","67"
"e02203-C","sample","67.ASV1","ASV1",23568,"e02203","C","368","67"
"e02203-C","sample","67.ASV6","ASV6",1480.85408925493,"e02203","C","368","67"
"e02203-C","sample","67.ASV8","ASV8",1448,"e02203","C","368","67"
"e02203-C","sample","67.ASV14","ASV14",1200,"e02203","C","368","67"
"e02203-C","sample","67.ASV16","ASV16",0,"e02203","C","368","67"
"e02203-C","sample","67.ASV18","ASV18",0,"e02203","C","368","67"
"e02203-C","sample","67.ASV33","ASV33",296,"e02203","C","368","67"
"e02197-A","sample","7.ASV2","ASV2",7158,"e02197","A","366","7"
"e02197-A","sample","7.ASV3","ASV3",0,"e02197","A","366","7"
"e02197-A","sample","7.ASV20","ASV20",0,"e02197","A","366","7"
"e02197-A","sample","7.ASV27","ASV27",0,"e02197","A","366","7"
"e02197-A","sample","7.ASV29","ASV29",0,"e02197","A","366","7"
"e02197-A","sample","7.ASV44","ASV44",88,"e02197","A","366","7"
"e02188-A","sample","7.ASV2","ASV2",17105,"e02188","A","443","7"
"e02188-A","sample","7.ASV3","ASV3",1257,"e02188","A","443","7"
"e02188-A","sample","7.ASV20","ASV20",0,"e02188","A","443","7"
"e02188-A","sample","7.ASV27","ASV27",0,"e02188","A","443","7"
"e02188-A","sample","7.ASV29","ASV29",350,"e02188","A","443","7"
"e02188-A","sample","7.ASV44","ASV44",164,"e02188","A","443","7"
"e02186-A","sample","7.ASV2","ASV2",17619,"e02186","A","199","7"
"e02186-A","sample","7.ASV3","ASV3",1322,"e02186","A","199","7"
"e02186-A","sample","7.ASV20","ASV20",823,"e02186","A","199","7"
"e02186-A","sample","7.ASV27","ASV27",481,"e02186","A","199","7"
"e02186-A","sample","7.ASV29","ASV29",276,"e02186","A","199","7"
"e02186-A","sample","7.ASV44","ASV44",388,"e02186","A","199","7"
"e02197-B","sample","7.ASV2","ASV2",7717,"e02197","B","366","7"
"e02197-B","sample","7.ASV3","ASV3",399,"e02197","B","366","7"
"e02197-B","sample","7.ASV20","ASV20",0,"e02197","B","366","7"
"e02197-B","sample","7.ASV27","ASV27",0,"e02197","B","366","7"
"e02197-B","sample","7.ASV29","ASV29",0,"e02197","B","366","7"
"e02197-B","sample","7.ASV44","ASV44",54,"e02197","B","366","7"
"e02188-B","sample","7.ASV2","ASV2",24975,"e02188","B","443","7"
"e02188-B","sample","7.ASV3","ASV3",1948,"e02188","B","443","7"
"e02188-B","sample","7.ASV20","ASV20",465,"e02188","B","443","7"
"e02188-B","sample","7.ASV27","ASV27",283,"e02188","B","443","7"
"e02188-B","sample","7.ASV29","ASV29",250,"e02188","B","443","7"
"e02188-B","sample","7.ASV44","ASV44",347,"e02188","B","443","7"
"e02186-B","sample","7.ASV2","ASV2",26337,"e02186","B","199","7"
"e02186-B","sample","7.ASV3","ASV3",2099,"e02186","B","199","7"
"e02186-B","sample","7.ASV20","ASV20",1078,"e02186","B","199","7"
"e02186-B","sample","7.ASV27","ASV27",1066,"e02186","B","199","7"
"e02186-B","sample","7.ASV29","ASV29",426,"e02186","B","199","7"
"e02186-B","sample","7.ASV44","ASV44",194,"e02186","B","199","7"
"e02197-C","sample","7.ASV2","ASV2",5632,"e02197","C","366","7"
"e02197-C","sample","7.ASV3","ASV3",0,"e02197","C","366","7"
"e02197-C","sample","7.ASV20","ASV20",0,"e02197","C","366","7"
"e02197-C","sample","7.ASV27","ASV27",0,"e02197","C","366","7"
"e02197-C","sample","7.ASV29","ASV29",156,"e02197","C","366","7"
"e02197-C","sample","7.ASV44","ASV44",53,"e02197","C","366","7"
"e02188-C","sample","7.ASV2","ASV2",14120,"e02188","C","443","7"
"e02188-C","sample","7.ASV3","ASV3",0,"e02188","C","443","7"
"e02188-C","sample","7.ASV20","ASV20",0,"e02188","C","443","7"
"e02188-C","sample","7.ASV27","ASV27",0,"e02188","C","443","7"
"e02188-C","sample","7.ASV29","ASV29",0,"e02188","C","443","7"
"e02188-C","sample","7.ASV44","ASV44",156,"e02188","C","443","7"
"e02186-C","sample","7.ASV2","ASV2",16037,"e02186","C","199","7"
"e02186-C","sample","7.ASV3","ASV3",0,"e02186","C","199","7"
"e02186-C","sample","7.ASV20","ASV20",0,"e02186","C","199","7"
"e02186-C","sample","7.ASV27","ASV27",0,"e02186","C","199","7"
"e02186-C","sample","7.ASV29","ASV29",457,"e02186","C","199","7"
"e02186-C","sample","7.ASV44","ASV44",244,"e02186","C","199","7"
"e02407-A","sample","71.ASV4","ASV4",14577,"e02407","A","376","71"
"e02407-A","sample","71.ASV5","ASV5",5915,"e02407","A","376","71"
"e02407-A","sample","71.ASV13","ASV13",424,"e02407","A","376","71"
"e02407-A","sample","71.ASV16","ASV16",344,"e02407","A","376","71"
"e02408-A","sample","71.ASV4","ASV4",25558,"e02408","A","128","71"
"e02408-A","sample","71.ASV5","ASV5",2321,"e02408","A","128","71"
"e02408-A","sample","71.ASV13","ASV13",0,"e02408","A","128","71"
"e02408-A","sample","71.ASV16","ASV16",185,"e02408","A","128","71"
"e02409-A","sample","71.ASV4","ASV4",21657,"e02409","A","282","71"
"e02409-A","sample","71.ASV5","ASV5",3328,"e02409","A","282","71"
"e02409-A","sample","71.ASV13","ASV13",3162,"e02409","A","282","71"
"e02409-A","sample","71.ASV16","ASV16",208,"e02409","A","282","71"
"e02407-B","sample","71.ASV4","ASV4",16657,"e02407","B","376","71"
"e02407-B","sample","71.ASV5","ASV5",7122,"e02407","B","376","71"
"e02407-B","sample","71.ASV13","ASV13",458,"e02407","B","376","71"
"e02407-B","sample","71.ASV16","ASV16",123,"e02407","B","376","71"
"e02408-B","sample","71.ASV4","ASV4",18102,"e02408","B","128","71"
"e02408-B","sample","71.ASV5","ASV5",4683,"e02408","B","128","71"
"e02408-B","sample","71.ASV13","ASV13",0,"e02408","B","128","71"
"e02408-B","sample","71.ASV16","ASV16",111,"e02408","B","128","71"
"e02409-B","sample","71.ASV4","ASV4",19788,"e02409","B","282","71"
"e02409-B","sample","71.ASV5","ASV5",3050,"e02409","B","282","71"
"e02409-B","sample","71.ASV13","ASV13",2060,"e02409","B","282","71"
"e02409-B","sample","71.ASV16","ASV16",137,"e02409","B","282","71"
"e02407-C","sample","71.ASV4","ASV4",18129,"e02407","C","376","71"
"e02407-C","sample","71.ASV5","ASV5",4376,"e02407","C","376","71"
"e02407-C","sample","71.ASV13","ASV13",0,"e02407","C","376","71"
"e02407-C","sample","71.ASV16","ASV16",186,"e02407","C","376","71"
"e02408-C","sample","71.ASV4","ASV4",28247,"e02408","C","128","71"
"e02408-C","sample","71.ASV5","ASV5",5876,"e02408","C","128","71"
"e02408-C","sample","71.ASV13","ASV13",554,"e02408","C","128","71"
"e02408-C","sample","71.ASV16","ASV16",169,"e02408","C","128","71"
"e02409-C","sample","71.ASV4","ASV4",17016,"e02409","C","282","71"
"e02409-C","sample","71.ASV5","ASV5",1480,"e02409","C","282","71"
"e02409-C","sample","71.ASV13","ASV13",1825,"e02409","C","282","71"
"e02409-C","sample","71.ASV16","ASV16",91,"e02409","C","282","71"
"e02220-A","sample","72.ASV1","ASV1",11249,"e02220","A","79","72"
"e02220-A","sample","72.ASV2","ASV2",1683,"e02220","A","79","72"
"e02220-A","sample","72.ASV5","ASV5",2591,"e02220","A","79","72"
"e02220-A","sample","72.ASV6","ASV6",7101.59237693928,"e02220","A","79","72"
"e02220-A","sample","72.ASV9","ASV9",1305,"e02220","A","79","72"
"e02220-A","sample","72.ASV14","ASV14",3787,"e02220","A","79","72"
"e02220-A","sample","72.ASV73","ASV73",97,"e02220","A","79","72"
"e02220-A","sample","72.ASV85","ASV85",228,"e02220","A","79","72"
"e02220-A","sample","72.ASV114","ASV114",119,"e02220","A","79","72"
"e02220-A","sample","72.ASV151","ASV151",24,"e02220","A","79","72"
"e02222-A","sample","72.ASV1","ASV1",13440,"e02222","A","94","72"
"e02222-A","sample","72.ASV2","ASV2",793,"e02222","A","94","72"
"e02222-A","sample","72.ASV5","ASV5",3483,"e02222","A","94","72"
"e02222-A","sample","72.ASV6","ASV6",6911.91806167401,"e02222","A","94","72"
"e02222-A","sample","72.ASV9","ASV9",2032,"e02222","A","94","72"
"e02222-A","sample","72.ASV14","ASV14",3101,"e02222","A","94","72"
"e02222-A","sample","72.ASV73","ASV73",0,"e02222","A","94","72"
"e02222-A","sample","72.ASV85","ASV85",0,"e02222","A","94","72"
"e02222-A","sample","72.ASV114","ASV114",0,"e02222","A","94","72"
"e02222-A","sample","72.ASV151","ASV151",0,"e02222","A","94","72"
"e02224-A","sample","72.ASV1","ASV1",12062,"e02224","A","10","72"
"e02224-A","sample","72.ASV2","ASV2",1936,"e02224","A","10","72"
"e02224-A","sample","72.ASV5","ASV5",5199,"e02224","A","10","72"
"e02224-A","sample","72.ASV6","ASV6",7743.28128710975,"e02224","A","10","72"
"e02224-A","sample","72.ASV9","ASV9",1529,"e02224","A","10","72"
"e02224-A","sample","72.ASV14","ASV14",2816,"e02224","A","10","72"
"e02224-A","sample","72.ASV73","ASV73",0,"e02224","A","10","72"
"e02224-A","sample","72.ASV85","ASV85",0,"e02224","A","10","72"
"e02224-A","sample","72.ASV114","ASV114",0,"e02224","A","10","72"
"e02224-A","sample","72.ASV151","ASV151",0,"e02224","A","10","72"
"e02220-B","sample","72.ASV1","ASV1",14087,"e02220","B","79","72"
"e02220-B","sample","72.ASV2","ASV2",2628,"e02220","B","79","72"
"e02220-B","sample","72.ASV5","ASV5",3057,"e02220","B","79","72"
"e02220-B","sample","72.ASV6","ASV6",8456.07672859605,"e02220","B","79","72"
"e02220-B","sample","72.ASV9","ASV9",1787,"e02220","B","79","72"
"e02220-B","sample","72.ASV14","ASV14",4429,"e02220","B","79","72"
"e02220-B","sample","72.ASV73","ASV73",113,"e02220","B","79","72"
"e02220-B","sample","72.ASV85","ASV85",299,"e02220","B","79","72"
"e02220-B","sample","72.ASV114","ASV114",212,"e02220","B","79","72"
"e02220-B","sample","72.ASV151","ASV151",33,"e02220","B","79","72"
"e02222-B","sample","72.ASV1","ASV1",18564,"e02222","B","94","72"
"e02222-B","sample","72.ASV2","ASV2",1287,"e02222","B","94","72"
"e02222-B","sample","72.ASV5","ASV5",4356,"e02222","B","94","72"
"e02222-B","sample","72.ASV6","ASV6",9626.33441869374,"e02222","B","94","72"
"e02222-B","sample","72.ASV9","ASV9",2961,"e02222","B","94","72"
"e02222-B","sample","72.ASV14","ASV14",4613,"e02222","B","94","72"
"e02222-B","sample","72.ASV73","ASV73",0,"e02222","B","94","72"
"e02222-B","sample","72.ASV85","ASV85",0,"e02222","B","94","72"
"e02222-B","sample","72.ASV114","ASV114",0,"e02222","B","94","72"
"e02222-B","sample","72.ASV151","ASV151",0,"e02222","B","94","72"
"e02224-B","sample","72.ASV1","ASV1",16768,"e02224","B","10","72"
"e02224-B","sample","72.ASV2","ASV2",3864,"e02224","B","10","72"
"e02224-B","sample","72.ASV5","ASV5",7900,"e02224","B","10","72"
"e02224-B","sample","72.ASV6","ASV6",10815.9003256081,"e02224","B","10","72"
"e02224-B","sample","72.ASV9","ASV9",2076,"e02224","B","10","72"
"e02224-B","sample","72.ASV14","ASV14",4152,"e02224","B","10","72"
"e02224-B","sample","72.ASV73","ASV73",0,"e02224","B","10","72"
"e02224-B","sample","72.ASV85","ASV85",0,"e02224","B","10","72"
"e02224-B","sample","72.ASV114","ASV114",0,"e02224","B","10","72"
"e02224-B","sample","72.ASV151","ASV151",0,"e02224","B","10","72"
"e02220-C","sample","72.ASV1","ASV1",12501,"e02220","C","79","72"
"e02220-C","sample","72.ASV2","ASV2",2907,"e02220","C","79","72"
"e02220-C","sample","72.ASV5","ASV5",2728,"e02220","C","79","72"
"e02220-C","sample","72.ASV6","ASV6",7235.12828959969,"e02220","C","79","72"
"e02220-C","sample","72.ASV9","ASV9",0,"e02220","C","79","72"
"e02220-C","sample","72.ASV14","ASV14",4036,"e02220","C","79","72"
"e02220-C","sample","72.ASV73","ASV73",0,"e02220","C","79","72"
"e02220-C","sample","72.ASV85","ASV85",0,"e02220","C","79","72"
"e02220-C","sample","72.ASV114","ASV114",158,"e02220","C","79","72"
"e02220-C","sample","72.ASV151","ASV151",0,"e02220","C","79","72"
"e02222-C","sample","72.ASV1","ASV1",15762,"e02222","C","94","72"
"e02222-C","sample","72.ASV2","ASV2",0,"e02222","C","94","72"
"e02222-C","sample","72.ASV5","ASV5",3725,"e02222","C","94","72"
"e02222-C","sample","72.ASV6","ASV6",8544.99379429228,"e02222","C","94","72"
"e02222-C","sample","72.ASV9","ASV9",2661,"e02222","C","94","72"
"e02222-C","sample","72.ASV14","ASV14",3610,"e02222","C","94","72"
"e02222-C","sample","72.ASV73","ASV73",0,"e02222","C","94","72"
"e02222-C","sample","72.ASV85","ASV85",0,"e02222","C","94","72"
"e02222-C","sample","72.ASV114","ASV114",0,"e02222","C","94","72"
"e02222-C","sample","72.ASV151","ASV151",0,"e02222","C","94","72"
"e02224-C","sample","72.ASV1","ASV1",10510,"e02224","C","10","72"
"e02224-C","sample","72.ASV2","ASV2",2680,"e02224","C","10","72"
"e02224-C","sample","72.ASV5","ASV5",4974,"e02224","C","10","72"
"e02224-C","sample","72.ASV6","ASV6",6944.0267764796,"e02224","C","10","72"
"e02224-C","sample","72.ASV9","ASV9",0,"e02224","C","10","72"
"e02224-C","sample","72.ASV14","ASV14",2655,"e02224","C","10","72"
"e02224-C","sample","72.ASV73","ASV73",0,"e02224","C","10","72"
"e02224-C","sample","72.ASV85","ASV85",0,"e02224","C","10","72"
"e02224-C","sample","72.ASV114","ASV114",0,"e02224","C","10","72"
"e02224-C","sample","72.ASV151","ASV151",0,"e02224","C","10","72"
"e02388-A","sample","73.ASV1","ASV1",35402,"e02388","A","127","73"
"e02388-A","sample","73.ASV16","ASV16",0,"e02388","A","127","73"
"e02388-A","sample","73.ASV19","ASV19",0,"e02388","A","127","73"
"e02389-A","sample","73.ASV1","ASV1",34339,"e02389","A","490","73"
"e02389-A","sample","73.ASV16","ASV16",0,"e02389","A","490","73"
"e02389-A","sample","73.ASV19","ASV19",0,"e02389","A","490","73"
"e02390-A","sample","73.ASV1","ASV1",41680,"e02390","A","77","73"
"e02390-A","sample","73.ASV16","ASV16",0,"e02390","A","77","73"
"e02390-A","sample","73.ASV19","ASV19",0,"e02390","A","77","73"
"e02388-B","sample","73.ASV1","ASV1",49563,"e02388","B","127","73"
"e02388-B","sample","73.ASV16","ASV16",0,"e02388","B","127","73"
"e02388-B","sample","73.ASV19","ASV19",840,"e02388","B","127","73"
"e02389-B","sample","73.ASV1","ASV1",52785,"e02389","B","490","73"
"e02389-B","sample","73.ASV16","ASV16",15,"e02389","B","490","73"
"e02389-B","sample","73.ASV19","ASV19",708,"e02389","B","490","73"
"e02390-B","sample","73.ASV1","ASV1",38508,"e02390","B","77","73"
"e02390-B","sample","73.ASV16","ASV16",28,"e02390","B","77","73"
"e02390-B","sample","73.ASV19","ASV19",654,"e02390","B","77","73"
"e02388-C","sample","73.ASV1","ASV1",39254,"e02388","C","127","73"
"e02388-C","sample","73.ASV16","ASV16",20,"e02388","C","127","73"
"e02388-C","sample","73.ASV19","ASV19",0,"e02388","C","127","73"
"e02389-C","sample","73.ASV1","ASV1",38563,"e02389","C","490","73"
"e02389-C","sample","73.ASV16","ASV16",0,"e02389","C","490","73"
"e02389-C","sample","73.ASV19","ASV19",0,"e02389","C","490","73"
"e02390-C","sample","73.ASV1","ASV1",38893,"e02390","C","77","73"
"e02390-C","sample","73.ASV16","ASV16",33,"e02390","C","77","73"
"e02390-C","sample","73.ASV19","ASV19",0,"e02390","C","77","73"
"e02173-A","sample","76.ASV2","ASV2",19631,"e02173","A","500","76"
"e02173-A","sample","76.ASV4","ASV4",666,"e02173","A","500","76"
"e02173-A","sample","76.ASV13","ASV13",222,"e02173","A","500","76"
"e02173-A","sample","76.ASV22","ASV22",6,"e02173","A","500","76"
"e02182-A","sample","76.ASV2","ASV2",23487,"e02182","A","406","76"
"e02182-A","sample","76.ASV4","ASV4",1989,"e02182","A","406","76"
"e02182-A","sample","76.ASV13","ASV13",464,"e02182","A","406","76"
"e02182-A","sample","76.ASV22","ASV22",0,"e02182","A","406","76"
"e02184-A","sample","76.ASV2","ASV2",22106,"e02184","A","154","76"
"e02184-A","sample","76.ASV4","ASV4",2110,"e02184","A","154","76"
"e02184-A","sample","76.ASV13","ASV13",114,"e02184","A","154","76"
"e02184-A","sample","76.ASV22","ASV22",0,"e02184","A","154","76"
"e02173-B","sample","76.ASV2","ASV2",33355,"e02173","B","500","76"
"e02173-B","sample","76.ASV4","ASV4",2600,"e02173","B","500","76"
"e02173-B","sample","76.ASV13","ASV13",1037,"e02173","B","500","76"
"e02173-B","sample","76.ASV22","ASV22",5,"e02173","B","500","76"
"e02182-B","sample","76.ASV2","ASV2",30169,"e02182","B","406","76"
"e02182-B","sample","76.ASV4","ASV4",3356,"e02182","B","406","76"
"e02182-B","sample","76.ASV13","ASV13",110,"e02182","B","406","76"
"e02182-B","sample","76.ASV22","ASV22",0,"e02182","B","406","76"
"e02184-B","sample","76.ASV2","ASV2",32377,"e02184","B","154","76"
"e02184-B","sample","76.ASV4","ASV4",3200,"e02184","B","154","76"
"e02184-B","sample","76.ASV13","ASV13",238,"e02184","B","154","76"
"e02184-B","sample","76.ASV22","ASV22",0,"e02184","B","154","76"
"e02173-C","sample","76.ASV2","ASV2",13591,"e02173","C","500","76"
"e02173-C","sample","76.ASV4","ASV4",1042,"e02173","C","500","76"
"e02173-C","sample","76.ASV13","ASV13",60,"e02173","C","500","76"
"e02173-C","sample","76.ASV22","ASV22",3,"e02173","C","500","76"
"e02182-C","sample","76.ASV2","ASV2",20002,"e02182","C","406","76"
"e02182-C","sample","76.ASV4","ASV4",1361,"e02182","C","406","76"
"e02182-C","sample","76.ASV13","ASV13",303,"e02182","C","406","76"
"e02182-C","sample","76.ASV22","ASV22",0,"e02182","C","406","76"
"e02184-C","sample","76.ASV2","ASV2",17000,"e02184","C","154","76"
"e02184-C","sample","76.ASV4","ASV4",1629,"e02184","C","154","76"
"e02184-C","sample","76.ASV13","ASV13",129,"e02184","C","154","76"
"e02184-C","sample","76.ASV22","ASV22",0,"e02184","C","154","76"
"e02386-A","sample","78.ASV2","ASV2",28311,"e02386","A","42","78"
"e02386-A","sample","78.ASV9","ASV9",0,"e02386","A","42","78"
"e02386-A","sample","78.ASV20","ASV20",1595,"e02386","A","42","78"
"e02386-A","sample","78.ASV27","ASV27",1040,"e02386","A","42","78"
"e02386-A","sample","78.ASV29","ASV29",649,"e02386","A","42","78"
"e02386-A","sample","78.ASV52","ASV52",467,"e02386","A","42","78"
"e02386-B","sample","78.ASV2","ASV2",32203,"e02386","B","42","78"
"e02386-B","sample","78.ASV9","ASV9",1460,"e02386","B","42","78"
"e02386-B","sample","78.ASV20","ASV20",1399,"e02386","B","42","78"
"e02386-B","sample","78.ASV27","ASV27",1174,"e02386","B","42","78"
"e02386-B","sample","78.ASV29","ASV29",806,"e02386","B","42","78"
"e02386-B","sample","78.ASV52","ASV52",415,"e02386","B","42","78"
"e02386-C","sample","78.ASV2","ASV2",23083,"e02386","C","42","78"
"e02386-C","sample","78.ASV9","ASV9",804,"e02386","C","42","78"
"e02386-C","sample","78.ASV20","ASV20",924,"e02386","C","42","78"
"e02386-C","sample","78.ASV27","ASV27",853,"e02386","C","42","78"
"e02386-C","sample","78.ASV29","ASV29",431,"e02386","C","42","78"
"e02386-C","sample","78.ASV52","ASV52",226,"e02386","C","42","78"
"e02396-A","sample","79.ASV1","ASV1",34313,"e02396","A","202","79"
"e02396-A","sample","79.ASV4","ASV4",1241,"e02396","A","202","79"
"e02396-A","sample","79.ASV13","ASV13",93,"e02396","A","202","79"
"e02396-A","sample","79.ASV16","ASV16",184,"e02396","A","202","79"
"e02396-A","sample","79.ASV19","ASV19",0,"e02396","A","202","79"
"e02396-A","sample","79.ASV22","ASV22",173,"e02396","A","202","79"
"e02397-A","sample","79.ASV1","ASV1",33534,"e02397","A","281","79"
"e02397-A","sample","79.ASV4","ASV4",1551,"e02397","A","281","79"
"e02397-A","sample","79.ASV13","ASV13",0,"e02397","A","281","79"
"e02397-A","sample","79.ASV16","ASV16",218,"e02397","A","281","79"
"e02397-A","sample","79.ASV19","ASV19",0,"e02397","A","281","79"
"e02397-A","sample","79.ASV22","ASV22",158,"e02397","A","281","79"
"e02402-A","sample","79.ASV1","ASV1",37988,"e02402","A","216","79"
"e02402-A","sample","79.ASV4","ASV4",1250,"e02402","A","216","79"
"e02402-A","sample","79.ASV13","ASV13",53,"e02402","A","216","79"
"e02402-A","sample","79.ASV16","ASV16",207,"e02402","A","216","79"
"e02402-A","sample","79.ASV19","ASV19",0,"e02402","A","216","79"
"e02402-A","sample","79.ASV22","ASV22",193,"e02402","A","216","79"
"e02396-B","sample","79.ASV1","ASV1",39074,"e02396","B","202","79"
"e02396-B","sample","79.ASV4","ASV4",1183,"e02396","B","202","79"
"e02396-B","sample","79.ASV13","ASV13",145,"e02396","B","202","79"
"e02396-B","sample","79.ASV16","ASV16",108,"e02396","B","202","79"
"e02396-B","sample","79.ASV19","ASV19",673,"e02396","B","202","79"
"e02396-B","sample","79.ASV22","ASV22",74,"e02396","B","202","79"
"e02397-B","sample","79.ASV1","ASV1",34515,"e02397","B","281","79"
"e02397-B","sample","79.ASV4","ASV4",1591,"e02397","B","281","79"
