"Sample_ID","sample_type","loc.asv","ASV","reads","extraction_ID","pcr_replicate","alt_ID","tank_ID","station_ID","combined_column"
"e02567-C","sample","DBO1.6.ASV7","ASV7",332,"e02567","C","E1118",NA,"DBO1.6","DBO1.6"
"e02577-A","sample","DBO1.9.ASV1","ASV1",14242,"e02577","A","E1128",NA,"DBO1.9","DBO1.9"
"e02577-B","sample","DBO1.9.ASV1","ASV1",6835,"e02577","B","E1128",NA,"DBO1.9","DBO1.9"
"e02578-B","sample","DBO1.9.ASV1","ASV1",14272,"e02578","B","E1129",NA,"DBO1.9","DBO1.9"
"e02577-C","sample","DBO1.9.ASV1","ASV1",1148,"e02577","C","E1128",NA,"DBO1.9","DBO1.9"
"e02578-C","sample","DBO1.9.ASV1","ASV1",3025,"e02578","C","E1129",NA,"DBO1.9","DBO1.9"
"e02582-A","sample","DBO2.1.ASV1","ASV1",25277,"e02582","A","E1133",NA,"DBO2.1","DBO2.1"
"e02583-A","sample","DBO2.1.ASV1","ASV1",3318,"e02583","A","E1134",NA,"DBO2.1","DBO2.1"
"e02584-A","sample","DBO2.1.ASV1","ASV1",6695,"e02584","A","E1135",NA,"DBO2.1","DBO2.1"
"e02582-B","sample","DBO2.1.ASV1","ASV1",25268,"e02582","B","E1133",NA,"DBO2.1","DBO2.1"
"e02583-B","sample","DBO2.1.ASV1","ASV1",6208,"e02583","B","E1134",NA,"DBO2.1","DBO2.1"
"e02584-B","sample","DBO2.1.ASV1","ASV1",19270,"e02584","B","E1135",NA,"DBO2.1","DBO2.1"
"e02582-C","sample","DBO2.1.ASV1","ASV1",11003,"e02582","C","E1133",NA,"DBO2.1","DBO2.1"
"e02583-C","sample","DBO2.1.ASV1","ASV1",0,"e02583","C","E1134",NA,"DBO2.1","DBO2.1"
"e02584-C","sample","DBO2.1.ASV1","ASV1",3990,"e02584","C","E1135",NA,"DBO2.1","DBO2.1"
"e02591-A","sample","DBO2.4.ASV1","ASV1",6568,"e02591","A","E1142",NA,"DBO2.4","DBO2.4"
"e02591-A","sample","DBO2.4.ASV9","ASV9",0,"e02591","A","E1142",NA,"DBO2.4","DBO2.4"
"e02591-A","sample","DBO2.4.ASV19","ASV19",0,"e02591","A","E1142",NA,"DBO2.4","DBO2.4"
"e02592-A","sample","DBO2.4.ASV1","ASV1",5101,"e02592","A","E1143",NA,"DBO2.4","DBO2.4"
"e02592-A","sample","DBO2.4.ASV9","ASV9",0,"e02592","A","E1143",NA,"DBO2.4","DBO2.4"
"e02592-A","sample","DBO2.4.ASV19","ASV19",0,"e02592","A","E1143",NA,"DBO2.4","DBO2.4"
"e02593-A","sample","DBO2.4.ASV1","ASV1",0,"e02593","A","E1144",NA,"DBO2.4","DBO2.4"
"e02593-A","sample","DBO2.4.ASV9","ASV9",0,"e02593","A","E1144",NA,"DBO2.4","DBO2.4"
"e02593-A","sample","DBO2.4.ASV19","ASV19",0,"e02593","A","E1144",NA,"DBO2.4","DBO2.4"
"e02591-B","sample","DBO2.4.ASV1","ASV1",29903,"e02591","B","E1142",NA,"DBO2.4","DBO2.4"
"e02591-B","sample","DBO2.4.ASV9","ASV9",1636,"e02591","B","E1142",NA,"DBO2.4","DBO2.4"
"e02591-B","sample","DBO2.4.ASV19","ASV19",2474,"e02591","B","E1142",NA,"DBO2.4","DBO2.4"
"e02592-B","sample","DBO2.4.ASV1","ASV1",8800,"e02592","B","E1143",NA,"DBO2.4","DBO2.4"
"e02592-B","sample","DBO2.4.ASV9","ASV9",0,"e02592","B","E1143",NA,"DBO2.4","DBO2.4"
"e02592-B","sample","DBO2.4.ASV19","ASV19",0,"e02592","B","E1143",NA,"DBO2.4","DBO2.4"
"e02593-B","sample","DBO2.4.ASV1","ASV1",6298,"e02593","B","E1144",NA,"DBO2.4","DBO2.4"
"e02593-B","sample","DBO2.4.ASV9","ASV9",0,"e02593","B","E1144",NA,"DBO2.4","DBO2.4"
"e02593-B","sample","DBO2.4.ASV19","ASV19",0,"e02593","B","E1144",NA,"DBO2.4","DBO2.4"
"e02591-C","sample","DBO2.4.ASV1","ASV1",10520,"e02591","C","E1142",NA,"DBO2.4","DBO2.4"
"e02591-C","sample","DBO2.4.ASV9","ASV9",2207,"e02591","C","E1142",NA,"DBO2.4","DBO2.4"
"e02591-C","sample","DBO2.4.ASV19","ASV19",2543,"e02591","C","E1142",NA,"DBO2.4","DBO2.4"
"e02592-C","sample","DBO2.4.ASV1","ASV1",7733,"e02592","C","E1143",NA,"DBO2.4","DBO2.4"
"e02592-C","sample","DBO2.4.ASV9","ASV9",0,"e02592","C","E1143",NA,"DBO2.4","DBO2.4"
"e02592-C","sample","DBO2.4.ASV19","ASV19",0,"e02592","C","E1143",NA,"DBO2.4","DBO2.4"
"e02593-C","sample","DBO2.4.ASV1","ASV1",3149,"e02593","C","E1144",NA,"DBO2.4","DBO2.4"
"e02593-C","sample","DBO2.4.ASV9","ASV9",0,"e02593","C","E1144",NA,"DBO2.4","DBO2.4"
"e02593-C","sample","DBO2.4.ASV19","ASV19",0,"e02593","C","E1144",NA,"DBO2.4","DBO2.4"
"e02588-A","sample","DBO2.5.ASV1","ASV1",3272,"e02588","A","E1139",NA,"DBO2.5","DBO2.5"
"e02588-A","sample","DBO2.5.ASV2","ASV2",145,"e02588","A","E1139",NA,"DBO2.5","DBO2.5"
"e02588-A","sample","DBO2.5.ASV7","ASV7",554,"e02588","A","E1139",NA,"DBO2.5","DBO2.5"
"e02589-A","sample","DBO2.5.ASV1","ASV1",2538,"e02589","A","E1140",NA,"DBO2.5","DBO2.5"
"e02589-A","sample","DBO2.5.ASV2","ASV2",1351,"e02589","A","E1140",NA,"DBO2.5","DBO2.5"
"e02589-A","sample","DBO2.5.ASV7","ASV7",0,"e02589","A","E1140",NA,"DBO2.5","DBO2.5"
"e02590-A","sample","DBO2.5.ASV1","ASV1",2168,"e02590","A","E1141",NA,"DBO2.5","DBO2.5"
"e02590-A","sample","DBO2.5.ASV2","ASV2",0,"e02590","A","E1141",NA,"DBO2.5","DBO2.5"
"e02590-A","sample","DBO2.5.ASV7","ASV7",0,"e02590","A","E1141",NA,"DBO2.5","DBO2.5"
"e02588-B","sample","DBO2.5.ASV1","ASV1",4638,"e02588","B","E1139",NA,"DBO2.5","DBO2.5"
"e02588-B","sample","DBO2.5.ASV2","ASV2",235,"e02588","B","E1139",NA,"DBO2.5","DBO2.5"
"e02588-B","sample","DBO2.5.ASV7","ASV7",0,"e02588","B","E1139",NA,"DBO2.5","DBO2.5"
"e02589-B","sample","DBO2.5.ASV1","ASV1",7271,"e02589","B","E1140",NA,"DBO2.5","DBO2.5"
"e02589-B","sample","DBO2.5.ASV2","ASV2",13221,"e02589","B","E1140",NA,"DBO2.5","DBO2.5"
"e02589-B","sample","DBO2.5.ASV7","ASV7",0,"e02589","B","E1140",NA,"DBO2.5","DBO2.5"
"e02590-B","sample","DBO2.5.ASV1","ASV1",0,"e02590","B","E1141",NA,"DBO2.5","DBO2.5"
"e02590-B","sample","DBO2.5.ASV2","ASV2",0,"e02590","B","E1141",NA,"DBO2.5","DBO2.5"
"e02590-B","sample","DBO2.5.ASV7","ASV7",2622,"e02590","B","E1141",NA,"DBO2.5","DBO2.5"
"e02588-C","sample","DBO2.5.ASV1","ASV1",1196,"e02588","C","E1139",NA,"DBO2.5","DBO2.5"
"e02588-C","sample","DBO2.5.ASV2","ASV2",80,"e02588","C","E1139",NA,"DBO2.5","DBO2.5"
"e02588-C","sample","DBO2.5.ASV7","ASV7",0,"e02588","C","E1139",NA,"DBO2.5","DBO2.5"
"e02589-C","sample","DBO2.5.ASV1","ASV1",9758,"e02589","C","E1140",NA,"DBO2.5","DBO2.5"
"e02589-C","sample","DBO2.5.ASV2","ASV2",0,"e02589","C","E1140",NA,"DBO2.5","DBO2.5"
"e02589-C","sample","DBO2.5.ASV7","ASV7",3936,"e02589","C","E1140",NA,"DBO2.5","DBO2.5"
"e02538-A","sample","DBO3.4.ASV1","ASV1",1912,"e02538","A","E1089",NA,"DBO3.4","DBO3.4"
"e02538-A","sample","DBO3.4.ASV13","ASV13",0,"e02538","A","E1089",NA,"DBO3.4","DBO3.4"
"e02539-A","sample","DBO3.4.ASV1","ASV1",7324,"e02539","A","E1090",NA,"DBO3.4","DBO3.4"
"e02539-A","sample","DBO3.4.ASV13","ASV13",0,"e02539","A","E1090",NA,"DBO3.4","DBO3.4"
"e02537-B","sample","DBO3.4.ASV1","ASV1",4515,"e02537","B","E1088",NA,"DBO3.4","DBO3.4"
"e02537-B","sample","DBO3.4.ASV13","ASV13",0,"e02537","B","E1088",NA,"DBO3.4","DBO3.4"
"e02538-B","sample","DBO3.4.ASV1","ASV1",0,"e02538","B","E1089",NA,"DBO3.4","DBO3.4"
"e02538-B","sample","DBO3.4.ASV13","ASV13",1,"e02538","B","E1089",NA,"DBO3.4","DBO3.4"
"e02538-C","sample","DBO3.4.ASV1","ASV1",1248,"e02538","C","E1089",NA,"DBO3.4","DBO3.4"
"e02538-C","sample","DBO3.4.ASV13","ASV13",2,"e02538","C","E1089",NA,"DBO3.4","DBO3.4"
"e02505-A","sample","DBO4.1.ASV1","ASV1",0,"e02505","A","E1056",NA,"DBO4.1","DBO4.1"
"e02505-A","sample","DBO4.1.ASV2","ASV2",0,"e02505","A","E1056",NA,"DBO4.1","DBO4.1"
"e02505-A","sample","DBO4.1.ASV3","ASV3",301,"e02505","A","E1056",NA,"DBO4.1","DBO4.1"
"e02505-A","sample","DBO4.1.ASV17","ASV17",1982,"e02505","A","E1056",NA,"DBO4.1","DBO4.1"
"e02506-A","sample","DBO4.1.ASV1","ASV1",7750,"e02506","A","E1057",NA,"DBO4.1","DBO4.1"
"e02506-A","sample","DBO4.1.ASV2","ASV2",0,"e02506","A","E1057",NA,"DBO4.1","DBO4.1"
"e02506-A","sample","DBO4.1.ASV3","ASV3",0,"e02506","A","E1057",NA,"DBO4.1","DBO4.1"
"e02506-A","sample","DBO4.1.ASV17","ASV17",0,"e02506","A","E1057",NA,"DBO4.1","DBO4.1"
"e02505-B","sample","DBO4.1.ASV1","ASV1",0,"e02505","B","E1056",NA,"DBO4.1","DBO4.1"
"e02505-B","sample","DBO4.1.ASV2","ASV2",5,"e02505","B","E1056",NA,"DBO4.1","DBO4.1"
"e02505-B","sample","DBO4.1.ASV3","ASV3",543,"e02505","B","E1056",NA,"DBO4.1","DBO4.1"
"e02505-B","sample","DBO4.1.ASV17","ASV17",3103,"e02505","B","E1056",NA,"DBO4.1","DBO4.1"
"e02506-B","sample","DBO4.1.ASV1","ASV1",12756,"e02506","B","E1057",NA,"DBO4.1","DBO4.1"
"e02506-B","sample","DBO4.1.ASV2","ASV2",3,"e02506","B","E1057",NA,"DBO4.1","DBO4.1"
"e02506-B","sample","DBO4.1.ASV3","ASV3",0,"e02506","B","E1057",NA,"DBO4.1","DBO4.1"
"e02506-B","sample","DBO4.1.ASV17","ASV17",0,"e02506","B","E1057",NA,"DBO4.1","DBO4.1"
"e02507-B","sample","DBO4.1.ASV1","ASV1",4711,"e02507","B","E1058",NA,"DBO4.1","DBO4.1"
"e02507-B","sample","DBO4.1.ASV2","ASV2",0,"e02507","B","E1058",NA,"DBO4.1","DBO4.1"
"e02507-B","sample","DBO4.1.ASV3","ASV3",0,"e02507","B","E1058",NA,"DBO4.1","DBO4.1"
"e02507-B","sample","DBO4.1.ASV17","ASV17",0,"e02507","B","E1058",NA,"DBO4.1","DBO4.1"
"e02505-C","sample","DBO4.1.ASV1","ASV1",3492,"e02505","C","E1056",NA,"DBO4.1","DBO4.1"
"e02505-C","sample","DBO4.1.ASV2","ASV2",0,"e02505","C","E1056",NA,"DBO4.1","DBO4.1"
"e02505-C","sample","DBO4.1.ASV3","ASV3",0,"e02505","C","E1056",NA,"DBO4.1","DBO4.1"
"e02505-C","sample","DBO4.1.ASV17","ASV17",3235,"e02505","C","E1056",NA,"DBO4.1","DBO4.1"
"e02506-C","sample","DBO4.1.ASV1","ASV1",18911,"e02506","C","E1057",NA,"DBO4.1","DBO4.1"
"e02506-C","sample","DBO4.1.ASV2","ASV2",0,"e02506","C","E1057",NA,"DBO4.1","DBO4.1"
"e02506-C","sample","DBO4.1.ASV3","ASV3",0,"e02506","C","E1057",NA,"DBO4.1","DBO4.1"
"e02506-C","sample","DBO4.1.ASV17","ASV17",0,"e02506","C","E1057",NA,"DBO4.1","DBO4.1"
"e02507-C","sample","DBO4.1.ASV1","ASV1",1724,"e02507","C","E1058",NA,"DBO4.1","DBO4.1"
"e02507-C","sample","DBO4.1.ASV2","ASV2",0,"e02507","C","E1058",NA,"DBO4.1","DBO4.1"
"e02507-C","sample","DBO4.1.ASV3","ASV3",0,"e02507","C","E1058",NA,"DBO4.1","DBO4.1"
"e02507-C","sample","DBO4.1.ASV17","ASV17",0,"e02507","C","E1058",NA,"DBO4.1","DBO4.1"
"e02549-A","sample","M8.ASV1","ASV1",7228,"e02549","A","E1100",NA,"M8","M8"
"e02550-A","sample","M8.ASV1","ASV1",8131,"e02550","A","E1101",NA,"M8","M8"
"e02549-B","sample","M8.ASV1","ASV1",11691,"e02549","B","E1100",NA,"M8","M8"
"e02551-B","sample","M8.ASV1","ASV1",4068,"e02551","B","E1102",NA,"M8","M8"
"e02549-C","sample","M8.ASV1","ASV1",7278,"e02549","C","E1100",NA,"M8","M8"
"e02551-C","sample","M8.ASV1","ASV1",5029,"e02551","C","E1102",NA,"M8","M8"
